url_path,views_total,views_unique
/cicsdev/cics-async-api-redbooks/tree/main/web-banking,19,1
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/etc,13,1
/cicsdev/cics-async-api-redbooks/tree/9a622132fdfb1485dd3d44a71e0282497548a0d1/web-banking/etc/AccountServices/WebContent,6,1
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/etc/AccountServices,5,1
/cicsdev/cics-async-api-redbooks/blob/9a622132fdfb1485dd3d44a71e0282497548a0d1/web-banking/etc/AccountServices/WebContent/index.jsp,4,1
/cicsdev/cics-async-api-redbooks/blob/main/web-banking/etc/zosptfile,4,1
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/etc/AccountServicesBundle,4,1
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/etc/AsyncRedbooksWebBankingBundle,4,1
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/src,4,1
/cicsdev/cics-async-api-redbooks,2,1
