url_path,views_total,views_unique
/cicsdev/cics-async-api-redbooks/tree/main/web-banking,22,2
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/etc,13,1
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/etc/AccountServices,5,1
/cicsdev/cics-async-api-redbooks/blob/main/web-banking/etc/zosptfile,4,1
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/etc/AccountServicesBundle,4,1
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/etc/AsyncRedbooksWebBankingBundle,4,1
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/src,4,1
/cicsdev/cics-async-api-redbooks,3,2
/cicsdev/cics-async-api-redbooks/blob/main/web-banking/etc/AccountServicesBundle/AccountServices.war,2,1
/cicsdev/cics-async-api-redbooks/blob/main/web-banking/etc/AccountServices/.project,2,1
