time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-03 00:00:00+00:00,,,6,2
2024-05-05 00:00:00+00:00,,,1,1
2024-05-07 00:00:00+00:00,,,2,1
2024-05-09 00:00:00+00:00,1.0,1.0,62,3
2024-05-10 00:00:00+00:00,,,1,1
2024-05-15 00:00:00+00:00,,,28,1
2024-05-16 00:00:00+00:00,,,1,1
