url_path,views_total,views_unique
/cicsdev/cics-nodejs-invoke/tree/main/projects/cics-nodejs-invoke,27,6
/cicsdev/cics-nodejs-invoke/blob/main/README.md,25,1
/cicsdev/cics-nodejs-invoke/tree/main/projects/cics-nodejs-invoke/public,15,4
/cicsdev/cics-nodejs-invoke/issues/8,8,7
/cicsdev/cics-nodejs-invoke/blob/main/projects/cics-nodejs-invoke/server.js,8,3
/cicsdev/cics-nodejs-invoke/tree/main/projects/cics-nodejs-invoke/META-INF,8,2
/cicsdev/cics-nodejs-invoke,6,5
/cicsdev/cics-nodejs-invoke/blob/main/projects/cics-nodejs-invoke/package.json,6,3
/cicsdev/cics-nodejs-invoke/tree/main/projects/cics-nodejs-invoke/public/assets,6,2
/cicsdev/cics-nodejs-invoke/blob/main/projects/cics-nodejs-invoke/catalog.profile,6,1
