url_path,views_total,views_unique
/cicsdev/cics-nodejs-invoke/tree/main/projects/cics-nodejs-invoke,12,4
/cicsdev/cics-nodejs-invoke/tree/main/images,10,2
/cicsdev/cics-nodejs-invoke,7,5
/cicsdev/cics-nodejs-invoke/blob/main/projects/cics-nodejs-invoke/server.js,4,2
/cicsdev/cics-nodejs-invoke/tree/main/projects/cics-nodejs-invoke/META-INF,3,1
/cicsdev/cics-nodejs-invoke/blob/main/images/about.png,2,1
/cicsdev/cics-nodejs-invoke/blob/main/images/environment.png,2,1
/cicsdev/cics-nodejs-invoke/blob/main/images/order.png,2,1
/cicsdev/cics-nodejs-invoke/blob/main/images/store.png,2,1
/cicsdev/cics-nodejs-invoke/blob/main/projects/cics-nodejs-invoke/META-INF/cics.xml,2,1
