url_path,views_total,views_unique
/cicsdev/cics-java-jcicsx-samples,17,15
/cicsdev/cics-java-jcicsx-samples/tree/main/char-link-program-sample,7,2
/cicsdev/cics-java-jcicsx-samples/blob/main/bit-link-program-sample/src/main/java/sample/BitLinkServlet.java,4,2
/cicsdev/cics-java-jcicsx-samples/tree/main/append-char-container-sample,4,2
/cicsdev/cics-java-jcicsx-samples/tree/main/mockito-testing-containers-sample,4,2
/cicsdev/cics-java-jcicsx-samples/blob/main/bit-link-program-sample/src/main/java/sample/CICSApplication.java,2,1
/cicsdev/cics-java-jcicsx-samples/blob/main/char-link-program-sample/src/main/java/sample/CharLinkServlet.java,2,1
/cicsdev/cics-java-jcicsx-samples/blob/main/mockito-testing-containers-sample/src/test/java/mockitotests/CurrencyConverterTest.java,2,1
/cicsdev/cics-java-jcicsx-samples/tree/main/bit-link-program-sample,2,1
/cicsdev/cics-java-jcicsx-samples/tree/main/char-link-program-sample/src/main,2,1
