time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-08 00:00:00+00:00,1.0,1.0,,
2024-03-15 00:00:00+00:00,,,1.0,1.0
2024-03-18 00:00:00+00:00,1.0,1.0,34.0,2.0
