time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-26 00:00:00+00:00,2.0,1.0,12.0,2.0
2024-04-29 00:00:00+00:00,,,2.0,1.0
2024-04-30 00:00:00+00:00,1.0,1.0,,
2024-05-03 00:00:00+00:00,,,1.0,1.0
2024-05-05 00:00:00+00:00,1.0,1.0,,
2024-05-06 00:00:00+00:00,,,5.0,1.0
2024-05-09 00:00:00+00:00,1.0,1.0,,
