url_path,views_total,views_unique
/cicsdev/cpsm-cicsplex-name-detector/tree/main/src,7,2
/cicsdev/cpsm-cicsplex-name-detector/blob/main/src/github-cicsplex-name-detector-source.cbl,6,2
/cicsdev/cpsm-cicsplex-name-detector,4,3
/cicsdev/cpsm-cicsplex-name-detector/tree/main,3,2
/cicsdev/cpsm-cicsplex-name-detector/commit/49118eaee3383b85c158d3fb504eed1b3a8b3cda,1,1
