referrer,views_total,views_unique
Google,112,4
github.com,75,8
DuckDuckGo,75,1
statics.teams.cdn.office.net,29,3
github.ibm.com,18,1
ibm.webex.com,15,1
jira.rocketsoftware.com,1,1
euc-word-edit.officeapps.live.com,1,1
