referrer,views_total,views_unique
github.com,78,10
Google,48,7
statics.teams.cdn.office.net,29,3
github.ibm.com,19,2
Bing,19,1
ibm.webex.com,15,1
jira.rocketsoftware.com,1,1
euc-word-edit.officeapps.live.com,1,1
