url_path,views_total,views_unique
/cicsdev/cics-banking-sample-application-cbsa,58,49
/cicsdev/cics-banking-sample-application-cbsa/tree/main/src,56,16
/cicsdev/cics-banking-sample-application-cbsa/blob/main/etc/install/base/doc/CBSA_base_cobol_installation_instructions.md,38,9
/cicsdev/cics-banking-sample-application-cbsa/tree/main/etc/install/base/installjcl,37,1
/cicsdev/cics-banking-sample-application-cbsa/blob/main/etc/install/base/aarfiles/creacc.aar,26,1
/cicsdev/cics-banking-sample-application-cbsa/tree/main/src/base,25,7
/cicsdev/cics-banking-sample-application-cbsa/tree/main/src/base/cobol_src,23,6
/cicsdev/cics-banking-sample-application-cbsa/tree/main/etc/install,19,5
/cicsdev/cics-banking-sample-application-cbsa/tree/main/etc,15,3
/cicsdev/cics-banking-sample-application-cbsa/tree/main,12,5
