time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-20 00:00:00+00:00,,,63.0,7.0
2024-06-21 00:00:00+00:00,2.0,2.0,48.0,4.0
2024-06-23 00:00:00+00:00,,,1.0,1.0
2024-06-24 00:00:00+00:00,,,18.0,5.0
2024-06-25 00:00:00+00:00,,,103.0,4.0
2024-06-26 00:00:00+00:00,,,24.0,1.0
2024-06-27 00:00:00+00:00,,,96.0,9.0
2024-06-28 00:00:00+00:00,1.0,1.0,37.0,6.0
2024-06-29 00:00:00+00:00,,,4.0,1.0
2024-06-30 00:00:00+00:00,8.0,1.0,,
2024-07-01 00:00:00+00:00,14.0,1.0,63.0,5.0
2024-07-02 00:00:00+00:00,,,48.0,11.0
2024-07-03 00:00:00+00:00,,,39.0,9.0
