url_path,views_total,views_unique
/cicsdev/cics-java-j2cprog/tree/main/src/com/ibm/cicsdev,26,7
/cicsdev/cics-java-j2cprog/tree/main/src/com/ibm/cicsdev/bean,16,5
/cicsdev/cics-java-j2cprog/blob/main/src/com/ibm/cicsdev/bean/J2CCommareaWrapper.java,12,5
/cicsdev/cics-java-j2cprog/tree/main/src/com/ibm/cicsdev/j2ctest,10,3
/cicsdev/cics-java-j2cprog,9,8
/cicsdev/cics-java-j2cprog/blob/main/src/com/ibm/cicsdev/j2ctest/J2Cprog.java,8,3
/cicsdev/cics-java-j2cprog/blob/main/README.md,7,2
/cicsdev/cics-java-j2cprog/tree/main,4,3
/cicsdev/cics-java-j2cprog/tree/main/src/com/ibm,4,2
/cicsdev/cics-java-j2cprog/blob/525675e659c2c0db2c977e7e1266374539d46a29/blog.md,4,1
