url_path,views_total,views_unique
/cicsdev/cics-java-j2cprog/tree/main/src/com/ibm/cicsdev,9,4
/cicsdev/cics-java-j2cprog/tree/main/src/com/ibm/cicsdev/bean,7,3
/cicsdev/cics-java-j2cprog,6,6
/cicsdev/cics-java-j2cprog/blob/main/src/com/ibm/cicsdev/bean/J2CCommareaWrapper.java,6,3
/cicsdev/cics-java-j2cprog/blob/525675e659c2c0db2c977e7e1266374539d46a29/blog.md,4,1
/cicsdev/cics-java-j2cprog/tree/main,3,2
/cicsdev/cics-java-j2cprog/blob/main/README.md,2,1
/cicsdev/cics-java-j2cprog/blob/main/src/com/ibm/cicsdev/j2ctest/J2Cprog.java,2,1
/cicsdev/cics-java-j2cprog/fork,2,1
/cicsdev/cics-java-j2cprog/tree/main/src/com/ibm/cicsdev/j2ctest,2,1
