time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-12 00:00:00+00:00,,,72.0,5.0
2024-03-13 00:00:00+00:00,1.0,1.0,71.0,4.0
2024-03-14 00:00:00+00:00,,,72.0,7.0
2024-03-15 00:00:00+00:00,1.0,1.0,9.0,4.0
2024-03-16 00:00:00+00:00,,,13.0,4.0
2024-03-17 00:00:00+00:00,,,2.0,1.0
2024-03-18 00:00:00+00:00,,,28.0,6.0
2024-03-19 00:00:00+00:00,,,81.0,9.0
2024-03-20 00:00:00+00:00,,,146.0,7.0
2024-03-21 00:00:00+00:00,,,40.0,8.0
2024-03-22 00:00:00+00:00,,,44.0,5.0
2024-03-24 00:00:00+00:00,2.0,2.0,,
2024-03-25 00:00:00+00:00,,,507.0,9.0
