url_path,views_total,views_unique
/cicsdev/cics-java-jcics-samples,30,24
/cicsdev/cics-java-jcics-samples/blob/main/blog/blog.md,28,12
/cicsdev/cics-java-jcics-samples/tree/main/projects,25,7
/cicsdev/cics-java-jcics-samples/tree/main/src,17,6
/cicsdev/cics-java-jcics-samples/blob/main/README.md,16,7
/cicsdev/cics-java-jcics-samples/tree/main/projects/com.ibm.cicsdev.link,12,4
/cicsdev/cics-java-jcics-samples/blob/main/projects/com.ibm.cicsdev.vsam/src/com/ibm/cicsdev/vsam/ksds/KsdsExample1.java,12,3
/cicsdev/cics-java-jcics-samples/blob/main/projects/com.ibm.cicsdev.link/src/com/ibm/cicsdev/link/LinkProg1.java,10,5
/cicsdev/cics-java-jcics-samples/tree/main/src/Cobol,10,4
/cicsdev/cics-java-jcics-samples/tree/main/projects/com.ibm.cicsdev.link/src/com/ibm/cicsdev/link,9,3
