time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-10 00:00:00+00:00,,,16,4
2024-05-11 00:00:00+00:00,,,4,1
2024-05-12 00:00:00+00:00,,,4,1
2024-05-13 00:00:00+00:00,,,47,8
2024-05-14 00:00:00+00:00,,,17,4
2024-05-15 00:00:00+00:00,,,88,6
2024-05-16 00:00:00+00:00,,,13,7
2024-05-17 00:00:00+00:00,,,18,5
2024-05-18 00:00:00+00:00,,,24,2
2024-05-19 00:00:00+00:00,,,26,2
2024-05-20 00:00:00+00:00,,,19,5
2024-05-21 00:00:00+00:00,,,30,4
2024-05-22 00:00:00+00:00,,,62,7
2024-05-23 00:00:00+00:00,,,43,6
