url_path,views_total,views_unique
/cicsdev/cics-java-liberty-link,11,8
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-bundle/pom.xml,2,1
/cicsdev/cics-java-liberty-link/blob/main/etc/config/liberty/server.xml,2,1
/cicsdev/cics-java-liberty-link/blob/main/pom.xml,2,1
/cicsdev/cics-java-liberty-link/blob/main/projects/com.ibm.cics.server.examples.wlp.link/src/com/ibm/cics/server/examples/wlp/link/HelloLiberty.java,2,1
/cicsdev/cics-java-liberty-link/blob/main/README.md,2,1
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-bundle,2,1
/cicsdev/cics-java-liberty-link/tree/main/etc,2,1
/cicsdev/cics-java-liberty-link/tree/main/etc/config/liberty,2,1
/cicsdev/cics-java-liberty-link/actions,1,1
