url_path,views_total,views_unique
/cicsdev/cics-genapp/tree/main/base,92,19
/cicsdev/cics-genapp,57,31
/cicsdev/cics-genapp/tree/main/base/src,52,9
/cicsdev/cics-genapp/blob/main/base/cntl/cpsmde2.jcl,28,2
/cicsdev/cics-genapp/tree/main/base/cntl,26,3
/cicsdev/cics-genapp/blob/main/base/cntl/cdef123.jcl,24,2
/cicsdev/cics-genapp/blob/main/base/cntl/cobol.jcl,20,3
/cicsdev/cics-genapp/blob/main/base/src/lgacdb01.cbl,18,3
/cicsdev/cics-genapp/blob/main/base/cntl/cdef122.jcl,18,2
/cicsdev/cics-genapp/blob/main/base/cntl/cdef124.jcl,16,3
