referrer,views_total,views_unique
github.com,74,8
Google,51,8
ibm.com,23,4
github.ibm.com,11,2
hub.nuaa.cf,6,3
cicsdev.github.io,5,1
bsg-confluence.broadcom.net,2,1
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
