referrer,views_total,views_unique
github.com,124,14
ibm.seismic.com,68,1
ibm.com,59,4
Google,26,6
statics.teams.cdn.office.net,2,1
github.gwd.broadcom.net,1,1
ibm.webex.com,1,1
