referrer,views_total,views_unique
Google,104,7
github.com,93,12
ibm.com,88,6
ibm.seismic.com,68,1
DuckDuckGo,22,2
br.search.yahoo.com,11,1
jsw.ibm.com,7,1
github.ibm.com,1,1
