referrer,views_total,views_unique
github.com,111,4
ibm.com,15,4
github.gwd.broadcom.net,11,3
Google,7,2
ibm.webex.com,4,1
statics.teams.cdn.office.net,3,3
bsg-confluence.broadcom.net,3,1
