referrer,views_total,views_unique
github.com,38,14
Bing,30,3
Google,26,4
statics.teams.cdn.office.net,14,5
ibm.com,13,4
ibm.webex.com,6,2
github.ibm.com,4,1
bsg-confluence.broadcom.net,1,1
cicsdev.github.io,1,1
