url_path,views_total,views_unique
/cicsdev/cics-genapp/tree/main/base,231,45
/cicsdev/cics-genapp/tree/main/base/src,152,29
/cicsdev/cics-genapp,107,60
/cicsdev/cics-genapp/blob/main/base/src/lgacdb01.cbl,76,24
/cicsdev/cics-genapp/blob/main/base/README.md,48,15
/cicsdev/cics-genapp/blob/main/base/src/lgacdb02.cbl,46,14
/cicsdev/cics-genapp/blob/main/base/Architecture.md,45,19
/cicsdev/cics-genapp/tree/main,44,23
/cicsdev/cics-genapp/blob/main/base/src/lgacus01.cbl,38,14
/cicsdev/cics-genapp/blob/main/base/Installation.md,38,11
