referrer,views_total,views_unique
github.com,57,17
Bing,30,3
ibm.com,27,4
statics.teams.cdn.office.net,26,7
Google,26,4
ibm.webex.com,6,2
bsg-confluence.broadcom.net,1,1
cicsdev.github.io,1,1
github.ibm.com,1,1
