referrer,views_total,views_unique
github.com,66,6
Google,54,5
Bing,27,2
ecosia.org,7,1
cicsdev.github.io,5,1
ibmsf.lightning.force.com,2,2
ibm.com,2,1
statics.teams.cdn.office.net,2,1
github.ibm.com,1,1
