time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-27 00:00:00+00:00,,,28,2
2024-01-28 00:00:00+00:00,,,21,2
2024-01-29 00:00:00+00:00,2.0,2.0,225,12
2024-01-30 00:00:00+00:00,,,101,11
2024-01-31 00:00:00+00:00,1.0,1.0,12,6
2024-02-01 00:00:00+00:00,,,11,3
2024-02-02 00:00:00+00:00,,,140,8
2024-02-03 00:00:00+00:00,,,9,1
2024-02-05 00:00:00+00:00,1.0,1.0,20,6
2024-02-06 00:00:00+00:00,1.0,1.0,22,5
2024-02-07 00:00:00+00:00,1.0,1.0,28,6
2024-02-08 00:00:00+00:00,6.0,2.0,149,9
2024-02-09 00:00:00+00:00,9.0,1.0,47,3
