referrer,views_total,views_unique
Google,113,8
ibm.com,88,6
ibm.seismic.com,68,1
github.com,63,10
DuckDuckGo,22,2
br.search.yahoo.com,11,1
jsw.ibm.com,7,1
github.ibm.com,1,1
