url_path,views_total,views_unique
/cicsdev/cics-genapp/tree/main/base,154,32
/cicsdev/cics-genapp,67,42
/cicsdev/cics-genapp/tree/main/base/src,43,16
/cicsdev/cics-genapp/tree/main,34,17
/cicsdev/cics-genapp/tree/main/base/cntl,32,11
/cicsdev/cics-genapp/blob/main/base/src/lgacdb01.cbl,31,8
/cicsdev/cics-genapp/blob/main/base/Reference.md,26,7
/cicsdev/cics-genapp/blob/main/base/README.md,25,6
/cicsdev/cics-genapp/blob/main/base/Architecture.md,23,8
/cicsdev/cics-genapp/blob/main/base/Installation.md,22,9
