referrer,views_total,views_unique
Bing,210,1
github.com,87,9
Google,41,6
github.ibm.com,11,2
ibm.com,6,3
cicsdev.github.io,5,1
bsg-confluence.broadcom.net,2,1
hub.nuaa.cf,2,1
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
