url_path,views_total,views_unique
/cicsdev/base64/blob/main/base64o.cbl,13,7
/cicsdev/base64/blob/main/base64e.asm,12,5
/cicsdev/base64,10,9
/cicsdev/base64/blob/main/base64.jcl,6,4
/cicsdev/base64/blob/main/README.md,6,4
/cicsdev/base64/blob/main/base64c.c,5,3
/cicsdev/base64/blob/main/base64d.asm,5,1
/cicsdev/base64/blob/main/base64p.pli,4,1
