time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-10 00:00:00+00:00,,,1,1
2024-05-14 00:00:00+00:00,,,19,2
2024-05-16 00:00:00+00:00,,,13,3
2024-05-22 00:00:00+00:00,,,1,1
