url_path,views_total,views_unique
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/GETQUOTE.cbl,10,2
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/src/Cobol,7,3
/cicsdev/cics-java-liberty-loans-and-scoring/blame/main/src/Cobol/GETQUOTE.cbl,6,1
/cicsdev/cics-java-liberty-loans-and-scoring,5,5
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/CICS-Paper-Using-the-Liberty-JWT-Feature-with-CICS.pdf,4,2
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/GETSCORE.cbl,4,2
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects,4,2
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/JWTTOKEN.cpy,2,1
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects/com.ibm.cicsdev.cicsjwt.builder.bundle,2,1
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects/com.ibm.cicsdev.cicsjwt.builder.bundle/META-INF,2,1
