url_path,views_total,views_unique
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects,13,2
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/src/Cobol,10,2
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects/com.ibm.cicsdev.cicsjwt.consumer,9,2
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/etc,8,1
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects/com.ibm.cicsdev.cicsjwt.builder,8,1
/cicsdev/cics-java-liberty-loans-and-scoring,7,2
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects/com.ibm.cicsdev.cicsjwt.consumer/WebContent,7,2
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects/com.ibm.cicsdev.cicsjwt.builder/src/com/ibm/cicsdev/cicsjwt/builder,6,1
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects/com.ibm.cicsdev.cicsjwt.consumer/WebContent/WEB-INF,5,2
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/projects/com.ibm.cicsdev.cicsjwt.builder/src/com/ibm/cicsdev/cicsjwt/builder/CICSJwtBuilder.java,5,1
