url_path,views_total,views_unique
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/GETSCORE.cbl,18,2
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/src/Cobol,12,1
/cicsdev/cics-java-liberty-loans-and-scoring,11,5
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/GETQUOTE.cbl,10,2
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/projects,8,2
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/src/Cobol/JWTCLAIM.cpy,7,2
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/etc/DFHCSDSC.txt,6,1
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main,6,1
/cicsdev/cics-java-liberty-loans-and-scoring/tree/main/etc,6,1
/cicsdev/cics-java-liberty-loans-and-scoring/blob/main/CICS-Paper-Using-the-Liberty-JWT-Feature-with-CICS.pdf,5,2
