time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-12 00:00:00+00:00,,,1,1
2024-02-13 00:00:00+00:00,,,21,2
2024-02-14 00:00:00+00:00,,,4,2
2024-02-15 00:00:00+00:00,,,11,1
2024-02-16 00:00:00+00:00,,,9,1
