url_path,views_total,views_unique
/cicsdev/cics-java-recgen/blob/main/projects/com.ibm.cicsdev.jzostest/src/com/ibm/cicsdev/jzostest/JZOSprog.java,13,4
/cicsdev/cics-java-recgen,12,6
/cicsdev/cics-java-recgen/blob/main/src/Cobol/EDUPGM.cbl,10,5
/cicsdev/cics-java-recgen/blob/main/src/Cobol/EDUCPY.cbl,8,3
/cicsdev/cics-java-recgen/tree/main/projects/com.ibm.cicsdev.jzostest,8,3
/cicsdev/cics-java-recgen/tree/main/projects/com.ibm.cicsdev.jzostest.cicsbundle/.settings,6,3
/cicsdev/cics-java-recgen/tree/main/src/Cobol,6,3
/cicsdev/cics-java-recgen/tree/main/projects,6,2
/cicsdev/cics-java-recgen/tree/main/projects/com.ibm.cicsdev.jzostest.cicsbundle,6,2
/cicsdev/cics-java-recgen/tree/main/projects/com.ibm.cicsdev.jzostest/src/com/ibm/cicsdev/jzostest,4,2
