time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-04 00:00:00+00:00,,,11.0,1.0
2024-01-05 00:00:00+00:00,,,4.0,1.0
2024-01-09 00:00:00+00:00,,,24.0,1.0
2024-01-10 00:00:00+00:00,,,14.0,4.0
2024-01-11 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-01-12 00:00:00+00:00,1.0,1.0,29.0,2.0
2024-01-13 00:00:00+00:00,1.0,1.0,,
2024-01-15 00:00:00+00:00,,,1.0,1.0
