url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-transactions,4,3
/cicsdev/cics-java-liberty-springboot-transactions/pull/8,4,1
/cicsdev/cics-java-liberty-springboot-transactions/blob/main/README.md,2,1
/cicsdev/cics-java-liberty-springboot-transactions/blob/main/src/main/java/com/ibm/cicsdev/springboot/transactions/SpringTransactional.java,2,1
/cicsdev/cics-java-liberty-springboot-transactions/fork,2,1
/cicsdev/cics-java-liberty-springboot-transactions/pulls,2,1
/cicsdev/cics-java-liberty-springboot-transactions/tree/main/src,2,1
/cicsdev/cics-java-liberty-springboot-transactions/tree/main/src/main,2,1
/cicsdev/cics-java-liberty-springboot-transactions/tree/main/src/main/java/com/ibm/cicsdev/springboot/transactions,2,1
/cicsdev/cics-java-liberty-springboot-transactions/compare/main...SoftlySplinter:cics-java-liberty-springboot-transactions:main,1,1
