time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-22 00:00:00+00:00,,,6,1
2024-05-23 00:00:00+00:00,1.0,1.0,15,3
2024-05-28 00:00:00+00:00,,,1,1
2024-05-31 00:00:00+00:00,,,1,1
2024-06-01 00:00:00+00:00,,,7,1
