url_path,views_total,views_unique
/cicsdev/cics-java-liberty-employee-db/tree/main/projects/employee.jdbc.web,8,1
/cicsdev/cics-java-liberty-employee-db/tree/main/projects/employee.jdbc.web/src/com/ibm/cicsdev/employee/jdbc,8,1
/cicsdev/cics-java-liberty-employee-db/tree/main/projects,4,1
/cicsdev/cics-java-liberty-employee-db/tree/main/projects/employee.jdbc.web/src/com/ibm/cicsdev/employee/jdbc/faces,4,1
/cicsdev/cics-java-liberty-employee-db,3,3
/cicsdev/cics-java-liberty-employee-db/blob/main/projects/employee.jdbc.web/src/com/ibm/cicsdev/employee/jdbc/beans/Employee.java,2,1
/cicsdev/cics-java-liberty-employee-db/blob/main/projects/employee.jdbc.web/src/com/ibm/cicsdev/employee/jdbc/faces/AddEmployeeManager.java,2,1
/cicsdev/cics-java-liberty-employee-db/blob/main/projects/employee.jdbc.web/src/com/ibm/cicsdev/employee/jdbc/faces/DatabaseOperationsManager.java,2,1
/cicsdev/cics-java-liberty-employee-db/blob/main/projects/employee.jdbc.web/src/com/ibm/cicsdev/employee/jdbc/faces/EmployeeListManager.java,2,1
/cicsdev/cics-java-liberty-employee-db/tree/main/projects/employee.jdbc.cicsbundle,2,1
