time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-18 00:00:00+00:00,,,4,1
2024-06-20 00:00:00+00:00,,,2,2
2024-06-22 00:00:00+00:00,,,13,1
2024-06-27 00:00:00+00:00,,,18,1
