url_path,views_total,views_unique
/cicsdev/cics-java-liberty-mq-jms/blob/main/README.md,12,4
/cicsdev/cics-java-liberty-mq-jms,6,6
/cicsdev/cics-java-liberty-mq-jms/blob/main/etc/server.xml,6,3
/cicsdev/cics-java-liberty-mq-jms/blob/main/projects/com.ibm.cicsdev.mqjms.mdb/ejbModule/com/ibm/cicsdev/mqjms/mdb/MySimpleMDB.java,4,1
/cicsdev/cics-java-liberty-mq-jms/blob/main/projects/com.ibm.cicsdev.mqjms.mdb/ejbModule/META-INF/ejb-jar.xml,4,1
/cicsdev/cics-java-liberty-mq-jms/blob/main/projects/com.ibm.cicsdev.mqjms.mdb/ejbModule/META-INF/MANIFEST.MF,4,1
/cicsdev/cics-java-liberty-mq-jms/tree/main/projects/com.ibm.cicsdev.mqjms.cf.web,4,1
/cicsdev/cics-java-liberty-mq-jms/tree/main/projects,3,1
/cicsdev/cics-java-liberty-mq-jms/tree/main/projects/com.ibm.cicsdev.mqjms.cf.web/src/com/ibm/cicsdev/mqjms/cf/web,3,1
/cicsdev/cics-java-liberty-mq-jms/tree/main/projects/com.ibm.cicsdev.mqjms.cf.web/WebContent,3,1
