url_path,views_total,views_unique
/cicsdev/cics-java-liberty-jdbc,17,8
/cicsdev/cics-java-liberty-jdbc/blob/main/README.md,4,1
/cicsdev/cics-java-liberty-jdbc/blob/main/etc/config/type-2-server.xml,2,1
/cicsdev/cics-java-liberty-jdbc/blob/main/projects/com.ibm.cicsdev.jdbc.web.cicsbundle/com.ibm.cicsdev.jdbc.web.warbundle,2,1
/cicsdev/cics-java-liberty-jdbc/blob/main/projects/com.ibm.cicsdev.jdbc.web.cicsbundle/META-INF/cics.xml,2,1
/cicsdev/cics-java-liberty-jdbc/blob/main/projects/com.ibm.cicsdev.jdbc.web.cicsbundle/.project,2,1
/cicsdev/cics-java-liberty-jdbc/blob/main/projects/com.ibm.cicsdev.jdbc.web/src/com/ibm/cicsdev/jdbc/DoJDBC.java,2,1
/cicsdev/cics-java-liberty-jdbc/blob/main/projects/com.ibm.cicsdev.jdbc.web/src/com/ibm/cicsdev/jdbc/SimpleJDBCServlet.java,2,1
/cicsdev/cics-java-liberty-jdbc/blob/main/projects/com.ibm.cicsdev.jdbc.web/WebContent/META-INF/MANIFEST.MF,2,1
/cicsdev/cics-java-liberty-jdbc/blob/main/projects/com.ibm.cicsdev.jdbc.web/WebContent/WEB-INF/web.xml,2,1
