url_path,views_total,views_unique
/cicsdev/cics-event-consumer/tree/main/examples,16,3
/cicsdev/cics-event-consumer/blob/main/docs/cics-http.md,11,5
/cicsdev/cics-event-consumer/blob/main/projects/com.ibm.cics.ca1y.web/src/com/ibm/cics/ca1y/Email.java,11,1
/cicsdev/cics-event-consumer/tree/main/projects/com.ibm.cics.ca1y.web/src/com/ibm/cics/ca1y,10,2
/cicsdev/cics-event-consumer/tree/main/projects/com.ibm.cics.ca1y.web.wlp.cicsbundle,8,2
/cicsdev/cics-event-consumer/blob/main/projects/com.ibm.cics.ca1y.web/src/com/ibm/cics/ca1y/epadapterinterface/EPAPv1.java,6,2
/cicsdev/cics-event-consumer/tree/main/projects/com.ibm.cics.ca1y.web/src/com/ibm/cics/ca1y/epadapterinterface,6,2
/cicsdev/cics-event-consumer/blob/main/projects/com.ibm.cics.ca1y.web/src/com/ibm/cics/ca1y/Emit.java,6,1
/cicsdev/cics-event-consumer,4,4
/cicsdev/cics-event-consumer/blob/main/examples/CA1YCOB4.cbl,4,2
