url_path,views_total,views_unique
/cicsdev/cics-event-consumer/blob/main/docs/cics-http.md,9,3
/cicsdev/cics-event-consumer/tree/main/projects,9,2
/cicsdev/cics-event-consumer/blob/main/projects/com.ibm.cics.ca1y.web/src/com/ibm/cics/ca1y/epadapterinterface/EPCXv1.java,6,1
/cicsdev/cics-event-consumer/tree/main/projects/com.ibm.cics.ca1y.web/src/com/ibm,4,2
/cicsdev/cics-event-consumer/blob/main/docs/java-http.md,3,1
/cicsdev/cics-event-consumer/blob/main/examples/CA1YCOB3.cbl,3,1
/cicsdev/cics-event-consumer/blob/main/examples/CA1YCOB4.cbl,3,1
/cicsdev/cics-event-consumer/tree/main/examples/schemas,3,1
/cicsdev/cics-event-consumer,2,2
/cicsdev/cics-event-consumer/blob/main/docs/batch-job.md,2,1
