time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-16 00:00:00+00:00,,,3,1
2024-05-18 00:00:00+00:00,,,1,1
2024-05-19 00:00:00+00:00,,,4,1
2024-05-20 00:00:00+00:00,,,2,2
2024-05-27 00:00:00+00:00,,,5,2
2024-05-28 00:00:00+00:00,,,2,1
