time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-04 00:00:00+00:00,1.0,1.0,,
2024-05-08 00:00:00+00:00,,,11.0,1.0
2024-05-09 00:00:00+00:00,1.0,1.0,,
2024-05-11 00:00:00+00:00,,,1.0,1.0
2024-05-15 00:00:00+00:00,,,1.0,1.0
2024-05-17 00:00:00+00:00,,,15.0,1.0
