time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-21 00:00:00+00:00,,,3,1
2024-02-23 00:00:00+00:00,,,6,1
2024-02-26 00:00:00+00:00,1.0,1.0,144,1
2024-02-27 00:00:00+00:00,,,10,1
2024-02-28 00:00:00+00:00,,,1,1
