url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-jcics/tree/main/src/main/java/com/ibm/cicsdev/springboot/jcics,38,6
/cicsdev/cics-java-liberty-springboot-jcics/tree/main/src/main,28,6
/cicsdev/cics-java-liberty-springboot-jcics,25,13
/cicsdev/cics-java-liberty-springboot-jcics/blob/main/src/main/java/com/ibm/cicsdev/springboot/jcics/BrowseTSQController.java,17,6
/cicsdev/cics-java-liberty-springboot-jcics/blob/main/src/main/webapp/WEB-INF/web.xml,14,4
/cicsdev/cics-java-liberty-springboot-jcics/blob/main/README.md,13,2
/cicsdev/cics-java-liberty-springboot-jcics/blob/main/build.gradle,12,2
/cicsdev/cics-java-liberty-springboot-jcics/blob/main/src/main/java/com/ibm/cicsdev/springboot/jcics/Application.java,11,3
/cicsdev/cics-java-liberty-springboot-jcics/tree/main,8,5
/cicsdev/cics-java-liberty-springboot-jcics/blob/main/src/main/java/com/ibm/cicsdev/springboot/jcics/RootController.java,8,3
