url_path,views_total,views_unique
/cicsdev/cics-java-liberty-app-deployment,9,7
/cicsdev/cics-java-liberty-app-deployment/tree/main/projects/com.ibm.cicsdev.jmx.wlpolicy.cicsbundle,3,1
/cicsdev/cics-java-liberty-app-deployment/tree/main/projects/com.ibm.cicsdev.jmx.wlpolicy.cicsbundle/.settings,3,1
/cicsdev/cics-java-liberty-app-deployment/blob/main/projects/com.ibm.cicsdev.jmx.wlpolicy.cicsbundle/.settings/org.eclipse.core.resources.prefs,2,1
/cicsdev/cics-java-liberty-app-deployment/tree/main/projects,2,1
