url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-jdbc/tree/main/src/main/java/com/ibm/cicsdev/springboot/jdbc,31,6
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/src/main/java/com/ibm/cicsdev/springboot/jdbc/EmployeeService.java,27,7
/cicsdev/cics-java-liberty-springboot-jdbc/tree/main/src/main,23,7
/cicsdev/cics-java-liberty-springboot-jdbc,20,12
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/src/main/java/com/ibm/cicsdev/springboot/jdbc/Employee.java,17,7
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/src/main/java/com/ibm/cicsdev/springboot/jdbc/EmployeeRestController.java,14,6
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/src/main/resources/application.properties,13,4
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/src/main/java/com/ibm/cicsdev/springboot/jdbc/ServletInitializer.java,12,4
/cicsdev/cics-java-liberty-springboot-jdbc/tree/main/src/main/resources,10,2
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/src/main/java/com/ibm/cicsdev/springboot/jdbc/Application.java,9,4
